DATA,LOCAL,VELOCIDADE DO VENTO
19/09/2020,ALXPA,2.3
19/09/2020,OYSCR,13.1
19/09/2020,VKYDS,16.1
19/09/2020,HHVXE,28.1
19/09/2020,GOLZK,29.8
19/09/2020,AAGGK,9.2
19/09/2020,CSCHI,2.3
19/09/2020,NSTZL,20.0
19/09/2020,WYEFJ,8.4
19/09/2020,NYPJG,10.8
19/09/2020,QHLNE,31.8
19/09/2020,GKGVE,6.0
19/09/2020,PIDOD,28.1
19/09/2020,EFTDM,13.4
19/09/2020,DMPLW,8.2
19/09/2020,RXCIP,10.0
19/09/2020,WKOUM,29.8
19/09/2020,IPXXJ,29.7
19/09/2020,XBEOU,4.3
19/09/2020,UFWMZ,9.8
19/09/2020,CGILB,11.1
19/09/2020,ICRWF,15.4
19/09/2020,HLOHY,23.3
19/09/2020,UQJIF,7.0
19/09/2020,GGBYI,7.5
19/09/2020,JMXMO,24.4
19/09/2020,MVIRX,28.4
19/09/2020,HMWPM,21.9
19/09/2020,WMQGI,0.8
19/09/2020,FDUYC,9.9
19/09/2020,GVFBA,31.2
19/09/2020,GUWNT,6.6
19/09/2020,APNMN,6.9
19/09/2020,NUGGK,14.0
19/09/2020,TYCYW,14.7
19/09/2020,AOBUQ,12.3
19/09/2020,WRZIC,32.1
19/09/2020,PALPN,7.8
19/09/2020,LSCQF,0.8
19/09/2020,SNUWB,28.8
19/09/2020,OOWLJ,0.0
19/09/2020,VZGRS,27.9
19/09/2020,SUWIW,32.4
19/09/2020,IPBHI,7.7
19/09/2020,YWEYG,30.2
19/09/2020,XIHWT,18.2
19/09/2020,JIXYP,28.8
19/09/2020,GWDFV,5.1
19/09/2020,LECCX,13.8
19/09/2020,MRWAB,10.3
19/09/2020,GRSHX,31.5
19/09/2020,DUNVK,27.7
19/09/2020,FIAJG,6.4
19/09/2020,FKCFL,24.3
19/09/2020,RZXRA,12.6
19/09/2020,IFPOP,28.9
19/09/2020,SRZPM,16.8
19/09/2020,HGVHP,28.8
19/09/2020,WOGQR,10.2
19/09/2020,LHIDE,4.0
19/09/2020,DVWOH,19.2
19/09/2020,REKCM,32.5
19/09/2020,CXWBB,26.6
19/09/2020,GPVYT,14.2
19/09/2020,OLISD,22.1
19/09/2020,BIGSA,8.9
19/09/2020,RENLA,20.0
19/09/2020,DWOZD,5.9
19/09/2020,OFLUR,17.9
19/09/2020,IHJVV,16.0
19/09/2020,YRZRK,10.0
19/09/2020,PEVHE,28.7
19/09/2020,UHBWY,14.4
19/09/2020,WVAXG,9.4
19/09/2020,TYZGZ,4.9
19/09/2020,WTKCW,24.5
19/09/2020,GSOCR,20.1
19/09/2020,RRVRV,29.9
19/09/2020,YQRWY,8.7
19/09/2020,XCTZF,32.1
19/09/2020,EGZIU,7.5
19/09/2020,JBMHV,30.4
19/09/2020,FDEQR,6.2
19/09/2020,AVJOM,26.7
19/09/2020,UMNEI,13.5
19/09/2020,SYZEI,10.1
19/09/2020,CWLTI,0.6
19/09/2020,RAZMS,27.5
19/09/2020,KBBZU,19.0
19/09/2020,WRHTT,19.7
19/09/2020,FXWQA,18.5
19/09/2020,EFTSM,21.6
19/09/2020,SOAYS,17.0
19/09/2020,BBEFC,6.2
19/09/2020,BPYMG,4.6
19/09/2020,AOUGH,27.8
19/09/2020,QDFYZ,12.5
19/09/2020,EOVWI,13.4
19/09/2020,ZEHVO,9.9
19/09/2020,QEUVP,14.3
19/09/2020,DHQPF,16.1
19/09/2020,WIYLF,32.8
19/09/2020,NFQPX,14.8
19/09/2020,WJXRS,8.2
19/09/2020,QWFAU,1.2
19/09/2020,SJFRM,27.2
19/09/2020,FQDLL,31.4
19/09/2020,FQEJP,18.2
19/09/2020,TEXZM,16.0
19/09/2020,FLUAV,32.2
19/09/2020,PFNNW,21.6
19/09/2020,MTLAN,31.1
19/09/2020,KLBZI,17.3
19/09/2020,YPQNJ,19.5
19/09/2020,BYGJD,8.4
19/09/2020,KRFTL,26.8
19/09/2020,JZTIE,17.7
19/09/2020,XIRCS,29.3
19/09/2020,WCJUH,3.0
19/09/2020,VQCVX,11.2
19/09/2020,ZOHFZ,17.7
19/09/2020,VCKJR,30.5
19/09/2020,NCQEO,8.6
19/09/2020,FFRKS,22.2
19/09/2020,JFCPE,13.3
19/09/2020,RSEJJ,5.3
19/09/2020,WNYKN,13.9
19/09/2020,QRZBZ,21.8
19/09/2020,RHMHZ,13.0
19/09/2020,EGPYK,20.0
19/09/2020,IAEQS,18.6
19/09/2020,WNZHM,9.7
19/09/2020,HSWFZ,26.5
19/09/2020,PYPJZ,19.2
19/09/2020,ICMCI,5.3
19/09/2020,HMZOK,22.3
19/09/2020,WCSMC,21.8
19/09/2020,HLWUD,28.4
19/09/2020,YKIQR,6.1
19/09/2020,UNFLJ,0.9
19/09/2020,WGEZY,22.0
19/09/2020,PLHLQ,29.6
19/09/2020,AYINV,27.8
19/09/2020,GUPXF,5.0
19/09/2020,BWFCD,2.9
19/09/2020,GYMNW,24.9
19/09/2020,HHCQN,22.4
19/09/2020,JJBIF,10.5
19/09/2020,TPEFG,1.5
19/09/2020,AOGUO,12.2
19/09/2020,UOANU,4.6
19/09/2020,XIUXL,24.3
19/09/2020,LUIYB,29.7
19/09/2020,QPBTK,16.9
19/09/2020,VTQBI,10.7
19/09/2020,SUMFL,24.4
19/09/2020,BWODT,12.7
19/09/2020,AWXSX,13.3
19/09/2020,ZTIFF,21.0
19/09/2020,DIMPP,9.2
19/09/2020,NNBOW,24.9
19/09/2020,UHAEI,27.2
19/09/2020,UZXCI,14.1
19/09/2020,OCZXI,1.7
19/09/2020,HEXAM,18.4
19/09/2020,UGQWT,1.7
19/09/2020,FHPKL,31.2
19/09/2020,ZFMCJ,6.9
19/09/2020,QRGCJ,8.7
19/09/2020,NVDCV,10.6
19/09/2020,ZGOGT,28.5
19/09/2020,CNWLE,16.3
19/09/2020,DDXDJ,11.8
19/09/2020,ZPBEH,0.7
19/09/2020,RWKHX,26.9
19/09/2020,GYTYQ,27.9
19/09/2020,QOSNH,19.2
19/09/2020,FIVYC,15.4
19/09/2020,EPHKD,4.5
19/09/2020,ABXRZ,3.3
19/09/2020,MTAMV,16.5
19/09/2020,PVCPM,1.3
19/09/2020,QFUAR,8.2
19/09/2020,QDXPS,18.9
19/09/2020,CNNCK,20.2
19/09/2020,ROFTR,6.7
19/09/2020,MDGNI,0.1
19/09/2020,EDPGQ,6.9
19/09/2020,CMCRZ,1.4
19/09/2020,ACDHA,32.4
19/09/2020,AMSHS,4.1
19/09/2020,NONYR,20.0
19/09/2020,TEAAU,19.6
19/09/2020,SZLHA,0.9
19/09/2020,SBJSB,1.0
19/09/2020,LPMOG,28.7
19/09/2020,TLWDX,9.8
19/09/2020,GPZNX,24.1
19/09/2020,QPHPP,13.5
19/09/2020,OVHSC,27.5
19/09/2020,IOAEM,8.5
19/09/2020,MLMJR,1.2
19/09/2020,DHBIW,17.5
19/09/2020,NZHRS,12.5
19/09/2020,MLVGY,6.4
19/09/2020,DKVRB,30.1
19/09/2020,BNVFU,5.7
19/09/2020,ANYUE,29.5
19/09/2020,LBIBC,24.6
23/09/2022,VYVGI,1.5
23/09/2022,USQAC,8.1
23/09/2022,IPWXM,27.5
23/09/2022,DENKA,1.9
23/09/2022,HUUUZ,21.2
23/09/2022,PQBLT,19.9
23/09/2022,QQAGC,12.8
23/09/2022,SQORR,32.1
23/09/2022,ZLNXH,7.9
23/09/2022,DSAII,19.7
23/09/2022,ZQVSU,21.8
23/09/2022,ZQLQF,26.1
23/09/2022,JUALF,5.0
23/09/2022,ODNJR,30.3
23/09/2022,QTKNK,10.4
23/09/2022,NPFFO,25.4
23/09/2022,VODXF,26.0
23/09/2022,TRETF,4.0
23/09/2022,DTMHI,23.1
23/09/2022,JZGDA,26.9
23/09/2022,FSABB,9.0
23/09/2022,YMYHI,25.3
23/09/2022,VASJU,6.1
23/09/2022,KXFFP,14.4
23/09/2022,ORGYD,0.7
23/09/2022,HLLJI,10.5
23/09/2022,NBZGO,2.4
23/09/2022,YGMWM,23.0
23/09/2022,WOVHE,20.1
23/09/2022,PXLGY,31.0
23/09/2022,YDTEU,20.6
23/09/2022,SLZLX,28.9
23/09/2022,XGKEN,25.9
23/09/2022,EABDR,3.8
23/09/2022,NNQIH,21.3
23/09/2022,FTCLW,5.2
23/09/2022,ZJPKS,8.0
23/09/2022,GTJRP,28.6
23/09/2022,XFDUL,23.8
23/09/2022,MXPAM,24.9
23/09/2022,PYJZU,16.3
23/09/2022,VUBPL,1.8
23/09/2022,SMCRS,11.3
23/09/2022,SSNQX,18.1
23/09/2022,MYEJE,9.8
23/09/2022,JYWGJ,9.4
23/09/2022,VBGYH,27.8
23/09/2022,ALXPA,31.7
23/09/2022,OYSCR,5.2
23/09/2022,VKYDS,12.4
23/09/2022,HHVXE,21.6
23/09/2022,GOLZK,3.1
23/09/2022,AAGGK,29.7
23/09/2022,CSCHI,28.4
23/09/2022,NSTZL,27.6
23/09/2022,WYEFJ,27.9
23/09/2022,NYPJG,12.2
23/09/2022,QHLNE,31.9
23/09/2022,GKGVE,25.6
23/09/2022,PIDOD,21.1
23/09/2022,EFTDM,7.8
23/09/2022,DMPLW,9.3
23/09/2022,RXCIP,10.7
23/09/2022,WKOUM,18.8
23/09/2022,IPXXJ,7.8
23/09/2022,XBEOU,16.3
23/09/2022,UFWMZ,7.9
23/09/2022,CGILB,9.1
23/09/2022,ICRWF,3.9
23/09/2022,HLOHY,8.0
23/09/2022,UQJIF,17.3
23/09/2022,GGBYI,23.3
23/09/2022,JMXMO,27.1
23/09/2022,MVIRX,28.3
23/09/2022,HMWPM,31.4
23/09/2022,WMQGI,31.6
23/09/2022,FDUYC,25.9
23/09/2022,GVFBA,29.3
23/09/2022,GUWNT,32.3
23/09/2022,APNMN,29.2
23/09/2022,NUGGK,27.6
23/09/2022,TYCYW,4.5
23/09/2022,AOBUQ,11.8
23/09/2022,WRZIC,17.2
23/09/2022,PALPN,6.6
23/09/2022,LSCQF,21.5
23/09/2022,SNUWB,27.4
23/09/2022,OOWLJ,26.1
23/09/2022,VZGRS,20.1
23/09/2022,SUWIW,29.1
23/09/2022,IPBHI,7.0
23/09/2022,YWEYG,30.1
23/09/2022,XIHWT,22.5
23/09/2022,JIXYP,7.7
23/09/2022,GWDFV,1.6
23/09/2022,LECCX,14.7
23/09/2022,MRWAB,0.3
23/09/2022,GRSHX,32.5
23/09/2022,DUNVK,23.0
23/09/2022,FIAJG,20.2
23/09/2022,FKCFL,25.8
23/09/2022,RZXRA,21.9
23/09/2022,IFPOP,29.4
23/09/2022,SRZPM,2.8
23/09/2022,HGVHP,14.6
23/09/2022,WOGQR,26.7
23/09/2022,LHIDE,0.5
23/09/2022,DVWOH,14.8
23/09/2022,REKCM,1.5
23/09/2022,CXWBB,9.0
23/09/2022,GPVYT,20.2
23/09/2022,OLISD,1.3
23/09/2022,BIGSA,1.6
23/09/2022,RENLA,21.8
23/09/2022,DWOZD,24.1
23/09/2022,OFLUR,24.6
23/09/2022,IHJVV,1.2
23/09/2022,YRZRK,28.9
23/09/2022,PEVHE,15.2
23/09/2022,UHBWY,21.9
23/09/2022,WVAXG,25.5
23/09/2022,TYZGZ,29.5
23/09/2022,WTKCW,5.3
23/09/2022,GSOCR,18.5
23/09/2022,RRVRV,13.4
23/09/2022,YQRWY,7.5
23/09/2022,XCTZF,13.4
23/09/2022,EGZIU,10.1
23/09/2022,JBMHV,13.7
23/09/2022,FDEQR,18.8
23/09/2022,AVJOM,24.7
23/09/2022,UMNEI,27.7
23/09/2022,SYZEI,11.5
23/09/2022,CWLTI,7.3
23/09/2022,RAZMS,10.5
23/09/2022,KBBZU,9.2
23/09/2022,WRHTT,14.8
23/09/2022,FXWQA,18.5
23/09/2022,EFTSM,30.0
23/09/2022,SOAYS,12.1
23/09/2022,BBEFC,1.1
23/09/2022,BPYMG,16.9
23/09/2022,AOUGH,10.0
23/09/2022,QDFYZ,14.0
23/09/2022,EOVWI,24.2
23/09/2022,ZEHVO,6.6
23/09/2022,QEUVP,29.9
23/09/2022,DHQPF,27.6
23/09/2022,WIYLF,28.1
23/09/2022,NFQPX,9.6
23/09/2022,WJXRS,8.0
23/09/2022,QWFAU,1.8
23/09/2022,SJFRM,14.6
23/09/2022,FQDLL,16.5
23/09/2022,FQEJP,4.6
23/09/2022,TEXZM,20.0
23/09/2022,FLUAV,19.2
23/09/2022,PFNNW,14.6
23/09/2022,MTLAN,30.5
23/09/2022,KLBZI,6.8
23/09/2022,YPQNJ,14.7
23/09/2022,BYGJD,8.0
23/09/2022,KRFTL,13.0
23/09/2022,JZTIE,22.7
23/09/2022,XIRCS,29.1
23/09/2022,WCJUH,31.5
23/09/2022,VQCVX,32.1
23/09/2022,ZOHFZ,24.9
23/09/2022,VCKJR,13.5
23/09/2022,NCQEO,19.9
23/09/2022,FFRKS,25.5
23/09/2022,JFCPE,21.1
23/09/2022,RSEJJ,21.5
23/09/2022,WNYKN,3.8
23/09/2022,QRZBZ,32.1
23/09/2022,RHMHZ,3.8
23/09/2022,EGPYK,19.6
23/09/2022,IAEQS,25.1
23/09/2022,WNZHM,23.8
23/09/2022,HSWFZ,14.7
23/09/2022,PYPJZ,26.7
23/09/2022,ICMCI,22.6
23/09/2022,HMZOK,12.3
23/09/2022,WCSMC,23.7
23/09/2022,HLWUD,26.6
23/09/2022,YKIQR,10.1
23/09/2022,UNFLJ,2.2
23/09/2022,WGEZY,5.2
23/09/2022,PLHLQ,11.9
23/09/2022,AYINV,30.5
23/09/2022,GUPXF,27.1
23/09/2022,BWFCD,22.5
23/09/2022,GYMNW,20.5
23/09/2022,HHCQN,29.7
23/09/2022,JJBIF,4.0
23/09/2022,TPEFG,26.3
23/09/2022,AOGUO,2.4
23/09/2022,UOANU,24.7
23/09/2022,XIUXL,31.2
23/09/2022,LUIYB,29.8
23/09/2022,QPBTK,23.5
23/09/2022,VTQBI,15.6
23/09/2022,SUMFL,7.7
23/09/2022,BWODT,6.3
23/09/2022,AWXSX,28.8
23/09/2022,ZTIFF,5.7
23/09/2022,DIMPP,10.7
23/09/2022,NNBOW,27.9
23/09/2022,UHAEI,9.4
23/09/2022,UZXCI,11.9
23/09/2022,OCZXI,13.4
23/09/2022,HEXAM,10.2
23/09/2022,UGQWT,7.5
23/09/2022,FHPKL,25.3
23/09/2022,ZFMCJ,28.7
23/09/2022,QRGCJ,2.6
23/09/2022,NVDCV,24.3
23/09/2022,ZGOGT,22.4
23/09/2022,CNWLE,2.0
23/09/2022,DDXDJ,24.8
23/09/2022,ZPBEH,32.7
23/09/2022,RWKHX,28.0
23/09/2022,GYTYQ,31.7
23/09/2022,QOSNH,24.5
23/09/2022,FIVYC,14.7
23/09/2022,EPHKD,25.8
23/09/2022,ABXRZ,6.3
23/09/2022,MTAMV,3.7
23/09/2022,PVCPM,8.8
23/09/2022,QFUAR,31.6
23/09/2022,QDXPS,8.7
23/09/2022,CNNCK,6.2
23/09/2022,ROFTR,6.9
23/09/2022,MDGNI,22.3
23/09/2022,EDPGQ,21.5
23/09/2022,CMCRZ,10.9
23/09/2022,ACDHA,23.0
23/09/2022,AMSHS,8.6
23/09/2022,NONYR,26.5
23/09/2022,TEAAU,27.5
23/09/2022,SZLHA,28.1
23/09/2022,SBJSB,19.3
23/09/2022,LPMOG,20.1
23/09/2022,TLWDX,22.5
23/09/2022,GPZNX,7.3
23/09/2022,QPHPP,14.7
23/09/2022,OVHSC,4.9
23/09/2022,IOAEM,22.7
23/09/2022,MLMJR,16.6
23/09/2022,DHBIW,2.8
23/09/2022,NZHRS,12.5
23/09/2022,MLVGY,23.6
23/09/2022,DKVRB,14.2
23/09/2022,BNVFU,10.2
23/09/2022,ANYUE,14.7
23/09/2022,LBIBC,32.7
03/03/2021,VYVGI,0.7
03/03/2021,USQAC,13.8
03/03/2021,IPWXM,1.5
03/03/2021,DENKA,14.4
03/03/2021,HUUUZ,3.2
03/03/2021,PQBLT,22.3
03/03/2021,QQAGC,3.4
03/03/2021,SQORR,29.9
03/03/2021,ZLNXH,23.8
03/03/2021,DSAII,3.4
03/03/2021,ZQVSU,25.5
03/03/2021,ZQLQF,28.6
03/03/2021,JUALF,21.3
03/03/2021,ODNJR,4.4
03/03/2021,QTKNK,6.7
03/03/2021,NPFFO,3.7
03/03/2021,VODXF,25.3
03/03/2021,TRETF,26.9
03/03/2021,DTMHI,10.7
03/03/2021,JZGDA,20.3
03/03/2021,FSABB,26.2
03/03/2021,YMYHI,27.3
03/03/2021,VASJU,22.2
03/03/2021,KXFFP,13.7
03/03/2021,ORGYD,1.0
03/03/2021,HLLJI,8.2
03/03/2021,NBZGO,13.6
03/03/2021,YGMWM,15.6
03/03/2021,WOVHE,22.4
03/03/2021,PXLGY,3.7
03/03/2021,YDTEU,13.3
03/03/2021,SLZLX,1.4
03/03/2021,XGKEN,22.3
03/03/2021,EABDR,28.2
03/03/2021,NNQIH,22.1
03/03/2021,FTCLW,29.7
03/03/2021,ZJPKS,12.0
03/03/2021,GTJRP,3.1
03/03/2021,XFDUL,28.8
03/03/2021,MXPAM,24.2
03/03/2021,PYJZU,28.4
03/03/2021,VUBPL,29.0
03/03/2021,SMCRS,12.6
03/03/2021,SSNQX,29.6
03/03/2021,MYEJE,31.6
03/03/2021,JYWGJ,7.1
03/03/2021,VBGYH,3.6
03/03/2021,ALXPA,25.7
03/03/2021,OYSCR,19.9
03/03/2021,VKYDS,28.1
03/03/2021,HHVXE,14.1
03/03/2021,GOLZK,9.6
03/03/2021,AAGGK,21.7
03/03/2021,CSCHI,16.5
03/03/2021,NSTZL,15.4
03/03/2021,WYEFJ,16.2
03/03/2021,NYPJG,15.3
03/03/2021,QHLNE,28.6
03/03/2021,GKGVE,28.6
03/03/2021,PIDOD,24.3
03/03/2021,EFTDM,15.5
03/03/2021,DMPLW,2.7
03/03/2021,RXCIP,12.3
03/03/2021,WKOUM,32.8
03/03/2021,IPXXJ,14.5
03/03/2021,XBEOU,11.9
03/03/2021,UFWMZ,5.3
03/03/2021,CGILB,15.3
03/03/2021,ICRWF,4.2
03/03/2021,HLOHY,12.7
03/03/2021,UQJIF,30.5
03/03/2021,GGBYI,2.0
03/03/2021,JMXMO,8.5
03/03/2021,MVIRX,26.8
03/03/2021,HMWPM,6.5
03/03/2021,WMQGI,16.8
03/03/2021,FDUYC,28.2
03/03/2021,GVFBA,11.3
03/03/2021,GUWNT,8.4
03/03/2021,APNMN,1.5
03/03/2021,NUGGK,20.4
03/03/2021,TYCYW,2.3
03/03/2021,AOBUQ,25.6
03/03/2021,WRZIC,30.7
03/03/2021,PALPN,3.6
03/03/2021,LSCQF,7.3
03/03/2021,SNUWB,24.3
03/03/2021,OOWLJ,9.3
03/03/2021,VZGRS,3.3
03/03/2021,SUWIW,24.8
03/03/2021,IPBHI,23.1
03/03/2021,YWEYG,24.5
03/03/2021,XIHWT,0.4
03/03/2021,JIXYP,7.1
03/03/2021,GWDFV,24.6
03/03/2021,LECCX,21.8
03/03/2021,MRWAB,26.9
03/03/2021,GRSHX,13.1
03/03/2021,DUNVK,23.3
03/03/2021,FIAJG,31.0
03/03/2021,FKCFL,24.3
03/03/2021,RZXRA,21.1
03/03/2021,IFPOP,26.4
03/03/2021,SRZPM,30.9
03/03/2021,HGVHP,31.0
03/03/2021,WOGQR,17.1
03/03/2021,LHIDE,10.7
03/03/2021,DVWOH,10.7
03/03/2021,REKCM,2.6
03/03/2021,CXWBB,6.5
03/03/2021,GPVYT,0.1
03/03/2021,OLISD,16.9
03/03/2021,BIGSA,29.2
03/03/2021,RENLA,16.3
03/03/2021,DWOZD,8.1
03/03/2021,OFLUR,4.4
03/03/2021,IHJVV,20.3
03/03/2021,YRZRK,28.5
03/03/2021,PEVHE,4.4
03/03/2021,UHBWY,6.4
03/03/2021,WVAXG,0.4
03/03/2021,TYZGZ,29.9
03/03/2021,WTKCW,25.6
03/03/2021,GSOCR,24.0
03/03/2021,RRVRV,18.9
03/03/2021,YQRWY,6.6
03/03/2021,XCTZF,12.1
03/03/2021,EGZIU,10.6
03/03/2021,JBMHV,21.6
03/03/2021,FDEQR,8.9
03/03/2021,AVJOM,14.8
03/03/2021,UMNEI,18.4
03/03/2021,SYZEI,24.6
03/03/2021,CWLTI,10.0
03/03/2021,RAZMS,23.1
03/03/2021,KBBZU,21.6
03/03/2021,WRHTT,30.6
03/03/2021,FXWQA,24.0
03/03/2021,EFTSM,16.6
03/03/2021,SOAYS,20.3
03/03/2021,BBEFC,13.3
03/03/2021,BPYMG,11.2
03/03/2021,AOUGH,10.3
03/03/2021,QDFYZ,8.7
03/03/2021,EOVWI,29.7
03/03/2021,ZEHVO,16.6
03/03/2021,QEUVP,9.2
03/03/2021,DHQPF,18.3
03/03/2021,WIYLF,3.8
03/03/2021,NFQPX,5.7
03/03/2021,WJXRS,1.9
03/03/2021,QWFAU,3.1
03/03/2021,SJFRM,31.4
03/03/2021,FQDLL,21.6
03/03/2021,FQEJP,18.4
03/03/2021,TEXZM,13.0
03/03/2021,FLUAV,18.1
03/03/2021,PFNNW,13.3
03/03/2021,MTLAN,1.7
03/03/2021,KLBZI,9.0
03/03/2021,YPQNJ,26.3
03/03/2021,BYGJD,31.7
03/03/2021,KRFTL,7.0
03/03/2021,JZTIE,21.3
03/03/2021,XIRCS,31.6
03/03/2021,WCJUH,17.5
03/03/2021,VQCVX,26.5
03/03/2021,ZOHFZ,1.0
03/03/2021,VCKJR,31.4
03/03/2021,NCQEO,24.3
03/03/2021,FFRKS,6.6
03/03/2021,JFCPE,11.4
03/03/2021,RSEJJ,0.3
03/03/2021,WNYKN,31.9
03/03/2021,QRZBZ,18.4
03/03/2021,RHMHZ,19.4
03/03/2021,EGPYK,2.3
03/03/2021,IAEQS,14.6
03/03/2021,WNZHM,19.4
03/03/2021,HSWFZ,27.9
03/03/2021,PYPJZ,14.8
03/03/2021,ICMCI,7.0
03/03/2021,HMZOK,12.4
03/03/2021,WCSMC,9.2
03/03/2021,HLWUD,15.6
03/03/2021,YKIQR,9.7
03/03/2021,UNFLJ,22.4
03/03/2021,WGEZY,14.5
03/03/2021,PLHLQ,22.8
03/03/2021,AYINV,0.7
03/03/2021,GUPXF,4.6
03/03/2021,BWFCD,29.7
03/03/2021,GYMNW,9.9
03/03/2021,HHCQN,21.9
03/03/2021,JJBIF,0.8
03/03/2021,TPEFG,21.8
03/03/2021,AOGUO,18.2
03/03/2021,UOANU,30.0
03/03/2021,XIUXL,6.0
03/03/2021,LUIYB,31.4
03/03/2021,QPBTK,16.3
03/03/2021,VTQBI,22.5
03/03/2021,SUMFL,5.3
03/03/2021,BWODT,1.9
03/03/2021,AWXSX,18.0
03/03/2021,ZTIFF,2.4
03/03/2021,DIMPP,15.6
03/03/2021,NNBOW,6.9
03/03/2021,UHAEI,11.2
03/03/2021,UZXCI,24.2
03/03/2021,OCZXI,20.6
03/03/2021,HEXAM,15.9
03/03/2021,UGQWT,8.6
03/03/2021,FHPKL,9.3
03/03/2021,ZFMCJ,1.1
03/03/2021,QRGCJ,29.2
03/03/2021,NVDCV,22.5
03/03/2021,ZGOGT,0.7
03/03/2021,CNWLE,22.7
03/03/2021,DDXDJ,28.8
03/03/2021,ZPBEH,2.9
03/03/2021,RWKHX,22.2
03/03/2021,GYTYQ,0.2
03/03/2021,QOSNH,20.8
03/03/2021,FIVYC,17.6
03/03/2021,EPHKD,8.2
03/03/2021,ABXRZ,1.3
03/03/2021,MTAMV,30.8
03/03/2021,PVCPM,2.0
03/03/2021,QFUAR,0.1
03/03/2021,QDXPS,28.7
03/03/2021,CNNCK,1.0
03/03/2021,ROFTR,3.1
03/03/2021,MDGNI,2.6
03/03/2021,EDPGQ,5.1
03/03/2021,CMCRZ,31.7
03/03/2021,ACDHA,30.7
03/03/2021,AMSHS,18.9
03/03/2021,NONYR,11.1
03/03/2021,TEAAU,22.4
03/03/2021,SZLHA,15.2
03/03/2021,SBJSB,21.4
03/03/2021,LPMOG,18.1
03/03/2021,TLWDX,32.1
03/03/2021,GPZNX,24.5
03/03/2021,QPHPP,14.2
03/03/2021,OVHSC,11.9
03/03/2021,IOAEM,7.8
03/03/2021,MLMJR,18.0
03/03/2021,DHBIW,8.3
03/03/2021,NZHRS,32.3
03/03/2021,MLVGY,21.1
03/03/2021,DKVRB,7.0
03/03/2021,BNVFU,20.7
03/03/2021,ANYUE,17.8
03/03/2021,LBIBC,4.6
09/08/2022,VYVGI,7.4
09/08/2022,USQAC,8.4
09/08/2022,IPWXM,30.5
09/08/2022,DENKA,20.5
09/08/2022,HUUUZ,28.4
09/08/2022,PQBLT,13.9
09/08/2022,QQAGC,22.1
09/08/2022,SQORR,32.5
09/08/2022,ZLNXH,16.8
09/08/2022,DSAII,12.1
09/08/2022,ZQVSU,19.3
09/08/2022,ZQLQF,17.3
09/08/2022,JUALF,25.2
09/08/2022,ODNJR,5.0
09/08/2022,QTKNK,15.3
09/08/2022,NPFFO,4.8
09/08/2022,VODXF,7.7
09/08/2022,TRETF,5.6
09/08/2022,DTMHI,8.5
09/08/2022,JZGDA,17.1
09/08/2022,FSABB,10.2
09/08/2022,YMYHI,11.4
09/08/2022,VASJU,18.1
09/08/2022,KXFFP,31.0
09/08/2022,ORGYD,27.6
09/08/2022,HLLJI,5.0
09/08/2022,NBZGO,31.6
09/08/2022,YGMWM,2.6
09/08/2022,WOVHE,28.0
09/08/2022,PXLGY,3.2
09/08/2022,YDTEU,32.0
09/08/2022,SLZLX,13.6
09/08/2022,XGKEN,18.6
09/08/2022,EABDR,25.2
09/08/2022,NNQIH,0.1
09/08/2022,FTCLW,9.5
09/08/2022,ZJPKS,4.0
09/08/2022,GTJRP,5.3
09/08/2022,XFDUL,4.5
09/08/2022,MXPAM,2.5
09/08/2022,PYJZU,29.1
09/08/2022,VUBPL,5.4
09/08/2022,SMCRS,7.1
09/08/2022,SSNQX,31.2
09/08/2022,MYEJE,23.1
09/08/2022,JYWGJ,32.3
09/08/2022,VBGYH,16.4
09/08/2022,ALXPA,6.2
09/08/2022,OYSCR,6.9
09/08/2022,VKYDS,11.3
09/08/2022,HHVXE,28.2
09/08/2022,GOLZK,1.9
09/08/2022,AAGGK,11.6
09/08/2022,CSCHI,16.5
09/08/2022,NSTZL,27.5
09/08/2022,WYEFJ,31.6
09/08/2022,NYPJG,0.2
09/08/2022,QHLNE,3.4
09/08/2022,GKGVE,8.6
09/08/2022,PIDOD,9.8
09/08/2022,EFTDM,12.6
09/08/2022,DMPLW,31.9
09/08/2022,RXCIP,4.3
09/08/2022,WKOUM,20.6
09/08/2022,IPXXJ,32.0
09/08/2022,XBEOU,6.7
09/08/2022,UFWMZ,23.7
09/08/2022,CGILB,9.8
09/08/2022,ICRWF,5.9
09/08/2022,HLOHY,22.5
09/08/2022,UQJIF,11.8
09/08/2022,GGBYI,16.9
09/08/2022,JMXMO,16.2
09/08/2022,MVIRX,24.5
09/08/2022,HMWPM,1.3
09/08/2022,WMQGI,28.2
09/08/2022,FDUYC,25.6
09/08/2022,GVFBA,25.3
09/08/2022,GUWNT,9.0
09/08/2022,APNMN,3.4
09/08/2022,NUGGK,10.0
09/08/2022,TYCYW,11.3
09/08/2022,AOBUQ,30.4
09/08/2022,WRZIC,0.8
09/08/2022,PALPN,9.1
09/08/2022,LSCQF,5.4
09/08/2022,SNUWB,20.9
09/08/2022,OOWLJ,18.8
09/08/2022,VZGRS,6.1
09/08/2022,SUWIW,16.9
09/08/2022,IPBHI,5.0
09/08/2022,YWEYG,13.8
09/08/2022,XIHWT,11.6
09/08/2022,JIXYP,22.6
09/08/2022,GWDFV,2.8
09/08/2022,LECCX,10.2
09/08/2022,MRWAB,16.2
09/08/2022,GRSHX,8.3
